"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
2 "Spectrogram 1" 1 14227.714274405 25041.689434317 14.52 22882.963 "2022/1/18" "9:22:48.7143" "12:23:01.6894" 10813.9752 "Transit" NA "" "2022/1/18"
3 "Spectrogram 1" 1 28781.291922076 32846.049684343 33.368 3078.165 "2022/1/18" "13:25:21.2919" "14:33:06.0497" 4064.7578 "Transit" NA "" "2022/1/18"
4 "Spectrogram 1" 1 12226.761258744 14089.474437124 34.392 13618.677 "2022/1/18" "8:49:27.7613" "9:20:30.4744" 1862.7132 "Maneuver" NA "LTSA" "2022/1/18"
1 "Spectrogram 1" 1 11839.658376915 16656.838506095 45.732 5605.115 "2022/1/19" "7:34:33.6584" "8:54:50.8385" 4817.1801 "Transit" NA NA "2022/1/19"
2 "Spectrogram 1" 1 17725.242221066 26027.863348266 61.081 5101.626 "2022/1/19" "9:12:39.2422" "11:31:00.8633" 8302.6211 "Transit" NA NA "2022/1/19"
3 "Spectrogram 1" 1 35529.099364519 42582.726696532 25.151 6438.696 "2022/1/19" "14:09:21.0994" "16:06:55.7267" 7053.6273 "Transit" NA NA "2022/1/19"
4 "Spectrogram 1" 1 45102.372661737 47627.720493802 14.372 17154.472 "2022/1/19" "16:48:53.3727" "17:30:58.7205" 2525.3478 "Transit" NA NA "2022/1/19"
5 "Spectrogram 1" 1 47533.13043442 51262.05588499 28.744 24000 "2022/1/19" "17:29:24.1304" "18:31:33.0559" 3728.9255 "Transit" NA NA "2022/1/19"
1 "Spectrogram 1" 1 29221.751540787 30404.832280448 25.407 1753.395 "2022/1/20" "12:24:02.7515" "12:43:45.8323" 1183.0807 "Transit" NA NA "2022/1/20"
2 "Spectrogram 1" 1 36726.105577666 49706.732895173 15.244 3119.919 "2022/1/20" "14:29:07.1056" "18:05:27.7329" 12980.6273 "Transit" NA NA "2022/1/20"
3 "Spectrogram 1" 1 50043.490678196 54073.478255577 38.11 1207.255 "2022/1/20" "18:11:04.4907" "19:18:14.4783" 4029.9876 "Transit" NA NA "2022/1/20"
4 "Spectrogram 1" 1 55462.024838005 62093.180118763 81.301 3061.255 "2022/1/20" "19:41:22.0248" "21:31:53.1801" 6631.1553 "Transit" NA NA "2022/1/20"
5 "Spectrogram 1" 1 74253.037262215 75612.875764143 20.325 20465.855 "2022/1/21" "0:54:32.0373" "1:17:11.8758" 1359.8385 "Maneuver" NA NA "2022/1/20"
1 "Spectrogram 1" 1 2806.956505888 12077.515507867 40.65 14715.447 "2022/1/21" "5:03:39.9565" "7:38:10.5155" 9270.559 "Transit" "" "" "2022/1/21"
2 "Spectrogram 1" 1 12560.558997813 13638.099358269 25.151 24000 "2022/1/21" "7:46:13.5590" "8:04:11.0994" 1077.5404 "Maneuver" "" "" "2022/1/21"
3 "Spectrogram 1" 1 37156.540370872 44747.565214402 162.602 6654.277 "2022/1/21" "14:36:07.5404" "16:42:37.5652" 7591.0248 "Transit" "" "" "2022/1/21"
4 "Spectrogram 1" 1 64010.086938225 65781.354020212 43.116 22764.228 "2022/1/21" "22:03:40.0869" "22:33:10.3540" 1771.2671 "Maneuver" "" "" "2022/1/21"
6 "Spectrogram 1" 1 60655.745338056 63036.329175958 20.325 8623.253 "2022/1/21" "21:07:45.7453" "21:47:26.3292" 2380.5838 "Maneuver" "" "LTSA" "2022/1/21"
7 "Spectrogram 1" 1 66401.416147516 71154.981358476 28.744 7926.829 "2022/1/21" "22:43:30.4161" "0:02:43.9814" 4753.5652 "Maneuver" "" "LTSA" "2022/1/21"
5 "Spectrogram 1" 1 71054.254655694 75253.968936348 21.558 11066.509 "2022/1/22" "0:01:02.2547" "1:11:02.9689" 4199.7143 "Maneuver" "" "" "2022/1/21"
8 "Spectrogram 1" 1 79621.409932285 82552.950297723 114.977 16096.74 "2022/1/22" "2:23:50.4099" "3:12:41.9503" 2931.5404 "Maneuver" "" "LTSA" "2022/1/21"
9 "Spectrogram 1" 1 82844.385085947 86396.1643125 0 7073.171 "2022/1/22" "3:17:33.3851" "4:16:44.1643" 3551.7792 "Transit" "partial; sound clip" "LTSA" "2022/1/21"
10 "Spectrogram 1" 1 83183.555632428 84518.238857764 2227.674 7459.35 "2022/1/22" "3:23:12.5556" "3:45:26.2389" 1334.6832 "Maneuver" "" "LTSA" "2022/1/21"
1 "Spectrogram 1" 1 0 2580.372653403 172.764 5487.805 "2022/1/22" "4:16:44.0000" "4:59:44.3727" 2580.3727 "Transit" NA "" "2022/1/22"
2 "Spectrogram 1" 1 1228.080728623 6634.90059736 172.465 7825.203 "2022/1/22" "4:37:12.0807" "6:07:18.9006" 5406.8199 "Maneuver" NA "" "2022/1/22"
3 "Spectrogram 1" 1 30787.536958401 33157.161642009 12.96 1986.804 "2022/1/22" "12:49:50.5370" "13:29:20.1616" 2369.6247 "Transit" NA "" "2022/1/22"
4 "Spectrogram 1" 1 51559.102349546 53935.307048639 23.328 21980.445 "2022/1/22" "18:36:00.1023" "19:15:36.3070" 2376.2047 "Transit" NA "" "2022/1/22"
5 "Spectrogram 1" 1 60114.407787148 62580.45894366 124.633 2932.551 "2022/1/22" "20:58:35.4078" "21:39:41.4589" 2466.0512 "Transit" NA "" "2022/1/22"
6 "Spectrogram 1" 1 16752.409917702 17147.79502161 86.382 10692.834 "2022/1/22" "8:55:56.4099" "9:02:31.7950" 395.3851 "Maneuver" NA "LTSA" "2022/1/22"
1 "Spectrogram 1" 1 18156.387492317 19497.636065039 18.144 17916.137 "2022/1/23" "9:19:12.3875" "9:41:33.6361" 1341.2486 "Transit" NA "weird?" "2022/1/23"
2 "Spectrogram 1" 1 32468.634433167 35668.423227424 25.66 2800.587 "2022/1/23" "13:17:42.6344" "14:11:02.4232" 3199.7888 "Transit" NA "" "2022/1/23"
3 "Spectrogram 1" 1 52879.821265012 54481.543444219 25.66 995.341 "2022/1/23" "18:57:52.8213" "19:24:34.5434" 1601.7222 "Transit" NA "" "2022/1/23"
4 "Spectrogram 1" 1 59632.647425636 61008.909011051 15.552 24000 "2022/1/23" "20:50:25.6474" "21:13:21.9090" 1376.2616 "Transit" NA "" "2022/1/23"
5 "Spectrogram 1" 1 72822.93175308 74947.648241572 21.558 1099.022 "2022/1/24" "0:30:14.9318" "1:05:39.6482" 2124.7165 "Transit" NA "" "2022/1/23"
6 "Spectrogram 1" 1 78330.062102303 80677.105571416 14.372 3018.139 "2022/1/24" "2:02:01.0621" "2:41:08.1056" 2347.0435 "Transit" NA "LTSA" "2022/1/23"
1 "Spectrogram 1" 1 45697.873172387 46868.706655598 14.663 22809.896 "2022/1/24" "16:58:03.8732" "17:17:34.7067" 1170.8335 "Transit" NA NA "2022/1/24"
2 "Spectrogram 1" 1 55012.373663688 58183.929305273 25.92 2695.715 "2022/1/24" "19:33:17.3737" "20:26:09.9293" 3171.5556 "Transit" NA NA "2022/1/24"
3 "Spectrogram 1" 1 63976.091784051 65274.577567679 34.207 1258.915 "2022/1/24" "22:02:41.0918" "22:24:18.5776" 1298.4858 "Transit" NA NA "2022/1/24"
1 "Spectrogram 1" 1 3705.865138031 5597.809904414 10.368 1348.974 "2022/1/25" "5:18:04.8651" "5:49:36.8099" 1891.9448 "Transit" NA NA "2022/1/25"
2 "Spectrogram 1" 1 44281.048770528 46473.243882503 20.982 23668.144 "2022/1/25" "16:34:17.0488" "17:10:49.2439" 2192.1951 "Transit" NA NA "2022/1/25"
3 "Spectrogram 1" 1 50409.841448967 51750.036565803 41.965 1515.978 "2022/1/25" "18:16:25.8414" "18:38:46.0366" 1340.1951 "Transit" NA NA "2022/1/25"
4 "Spectrogram 1" 1 55715.146338669 57840.024385264 20.982 3456.973 "2022/1/25" "19:44:51.1463" "20:20:16.0244" 2124.878 "Transit" NA NA "2022/1/25"
1 "Spectrogram 1" 1 40970.829258706 44976.19511753 25.964 23584.214 "2022/1/26" "15:38:59.8293" "16:45:43.1951" 4005.3659 "Transit" NA NA "2022/1/26"
2 "Spectrogram 1" 1 46412.682926287 48675.780480539 31.474 3031.956 "2022/1/26" "17:09:39.6829" "17:47:22.7805" 2263.0976 "Transit" NA NA "2022/1/26"
3 "Spectrogram 1" 1 4214.614912526 9894.900625621 35.93 2931.906 "2022/1/26" "5:26:24.6149" "7:01:04.9006" 5680.2857 "Transit" NA NA "2022/1/26"
1 "Spectrogram 1" 1 30952.926817818 32320.487785146 22.255 1517.027 "2022/1/27" "12:51:51.9268" "13:14:39.4878" 1367.561 "Transit" NA NA "2022/1/27"
2 "Spectrogram 1" 1 41201.975593902 43554.560968716 102.374 1143.917 "2022/1/27" "15:42:40.9756" "16:21:52.5610" 2352.5854 "Transit" NA NA "2022/1/27"
3 "Spectrogram 1" 1 51777.268288601 54374.243897781 31.157 20011.869 "2022/1/27" "18:38:54.2683" "19:22:11.2439" 2596.9756 "Transit" NA NA "2022/1/27"
1 "Spectrogram 1" 1 21639.658525051 23016.146339363 138.484 988.271 "2022/1/28" "10:16:28.6585" "10:39:24.1463" 1376.4878 "Transit" NA NA "2022/1/28"
1 "Spectrogram 1" 1 28356.048778862 30216.2195021 48.522 1437.294 "2022/1/29" "12:08:13.0488" "12:39:13.2195" 1860.1707 "Transit" NA "" "2022/1/29"
2 "Spectrogram 1" 1 34255.317073018 37776.731693343 37.768 1317.507 "2022/1/29" "13:46:32.3171" "14:45:14.7317" 3521.4146 "Transit" NA "" "2022/1/29"
3 "Spectrogram 1" 1 46960.453403481 49279.43476404 17.965 16016.26 "2022/1/29" "17:18:16.4534" "17:56:55.4348" 2318.9814 "Maneuver" NA "LTSA" "2022/1/29"
4 "Spectrogram 1" 1 66300.732909679 69202.086948641 22.013 3089.999 "2022/1/29" "22:40:36.7329" "23:28:57.0869" 2901.354 "Maneuver" NA "LTSA" "2022/1/29"
5 "Spectrogram 1" 1 70961.732905512 73172.93788103 17.98 2961.473 "2022/1/29" "23:58:17.7329" "0:35:08.9379" 2211.205 "Transit" NA "LTSA" "2022/1/29"
1 "Spectrogram 1" 1 61949.999988194 65263.902418665 12.055 23416.355 "2022/1/30" "21:27:55.0000" "22:23:08.9024" 3313.9024 "Transit" NA NA "2022/1/30"
2 "Spectrogram 1" 1 75154.463406131 79229.487793479 44.51 1731.048 "2022/1/31" "1:07:59.4634" "2:15:54.4878" 4075.0244 "Transit" NA NA "2022/1/30"
3 "Spectrogram 1" 1 83721.585357453 85582.317055657 22.255 1395.329 "2022/1/31" "3:30:46.5854" "4:01:47.3171" 1860.7317 "Transit" NA NA "2022/1/30"
1 "Spectrogram 1" 1 44383.609742717 48331.024369986 192.878 1105.341 "2022/1/31" "16:35:01.6097" "17:40:48.0244" 3947.4146 "Transit" NA NA "2022/1/31"
2 "Spectrogram 1" 1 49679.1707156 50836.878029929 7.418 886.506 "2022/1/31" "18:03:16.1707" "18:22:34.8780" 1157.7073 "Transit" NA NA "2022/1/31"
3 "Spectrogram 1" 1 76081.268288601 79681.560967327 26.119 22120.833 "2022/2/1" "1:23:17.2683" "2:23:18.5610" 3600.2927 "Transit" NA NA "2022/1/31"
1 "Spectrogram 1" 1 13130.780473594 14639.707296968 26.228 1513.353 "2022/2/1" "7:54:02.7805" "8:19:11.7073" 1508.9268 "Transit" "" "" "2022/2/1"
2 "Spectrogram 1" 1 26654.902426999 28109.975598069 22.255 21318.115 "2022/2/1" "11:39:26.9024" "12:03:41.9756" 1455.0732 "Transit" "" "" "2022/2/1"
4 "Spectrogram 1" 1 1751.776391291 5797.080739661 43.116 4166.667 "2022/2/1" "4:44:23.7764" "5:51:49.0807" 4045.3043 "Transit" "" "LTSA" "2022/2/1"
5 "Spectrogram 1" 1 55173.130419837 57720.633530577 15.244 7012.195 "2022/2/1" "19:34:43.1304" "20:17:11.6335" 2547.5031 "Transit" "" "LTSA" "2022/2/1"
3 "Spectrogram 1" 1 85351.055882906 86396.236979167 30.488 13764.452 "2022/2/2" "3:57:39.0559" "4:15:05.2370" 1045.1811 "Transit" "yes" "Sound clip" "2022/2/1"
1 "Spectrogram 1" 1 0 4096.243897087 15.737 17388.724 "2022/2/2" "4:15:04.0000" "5:23:20.2439" 4096.2439 "Transit" "yes" "" "2022/2/2"
2 "Spectrogram 1" 1 8493.677001773 12899.316749664 15.4 6796.715 "2022/2/2" "6:36:37.6770" "7:50:03.3167" 4405.6397 "Transit" "" "" "2022/2/2"
3 "Spectrogram 1" 1 28958.024844255 36256.074514014 30.801 2186.858 "2022/2/2" "12:17:40.0248" "14:19:18.0745" 7298.0497 "Transit" "" "" "2022/2/2"
4 "Spectrogram 1" 1 62647.69564538 65519.3105386 25.409 4661.191 "2022/2/2" "21:39:09.6956" "22:26:59.3105" 2871.6149 "Transit" "" "" "2022/2/2"
5 "Spectrogram 1" 1 69133.596264195 73800.515522451 39.929 18585.147 "2022/2/2" "23:27:14.5963" "0:45:01.5155" 4666.9193 "Transit" "" "" "2022/2/2"
6 "Spectrogram 1" 1 84577.602473175 86093.068305034 365.854 1514.228 "2022/2/3" "3:44:38.6025" "4:09:53.0683" 1515.4658 "Transit" "" "LTSA" "2022/2/2"
1 "Spectrogram 1" 1 17162.86955933 21492.37265132 10.89 5444.867 "2022/2/3" "9:00:56.8696" "10:13:06.3727" 4329.5031 "Transit" "" "" "2022/2/3"
2 "Spectrogram 1" 1 46647.13043442 52383.652165851 30.801 3281.44 "2022/2/3" "17:12:18.1304" "18:47:55.6522" 5736.5217 "Transit" "" "" "2022/2/3"
3 "Spectrogram 1" 1 58950.347823732 65154.534153558 32.602 2059.426 "2022/2/3" "20:37:22.3478" "22:20:45.5342" 6204.1863 "Transit" "" "" "2022/2/3"
4 "Spectrogram 1" 1 82153.857124702 86394.5593125 19.924 23125.869 "2022/2/4" "3:04:05.8571" "4:14:45.5593" 4240.7022 "Transit" "yes" "sound clip" "2022/2/3"
1 "Spectrogram 1" 1 0 1619.440975104 58.079 1154.312 "2022/2/4" "4:14:44.0000" "4:41:43.4410" 1619.441 "Transit" "yes" "no sound clip" "2022/2/4"
2 "Spectrogram 1" 1 17630.577624754 21773.484465049 20.534 20211.348 "2022/2/4" "9:08:34.5776" "10:17:36.4845" 4142.9068 "Transit" "" "" "2022/2/4"
3 "Spectrogram 1" 1 49829.913026359 53716.459610378 23.101 12525.667 "2022/2/4" "18:05:11.9130" "19:09:58.4596" 3886.5466 "Transit" "" "" "2022/2/4"
4 "Spectrogram 1" 1 57601.049669759 63612.714282738 18.15 24000 "2022/2/4" "20:14:42.0497" "21:54:54.7143" 6011.6646 "Maneuver" "" "" "2022/2/4"
6 "Spectrogram 1" 1 66676.25465361 68029.161479322 790.465 8313.008 "2022/2/4" "22:45:56.2547" "23:08:29.1615" 1352.9068 "Maneuver" "" "LTSA" "2022/2/4"
7 "Spectrogram 1" 1 70818.863350349 71202.118001876 60.976 8922.764 "2022/2/4" "23:54:59.8634" "0:01:22.1180" 383.2547 "Maneuver" "" "LTSA" "2022/2/4"
5 "Spectrogram 1" 1 80623.242221066 85067.118008126 20.534 8682.749 "2022/2/5" "2:38:23.2422" "3:52:27.1180" 4443.8758 "Transit" "" "" "2022/2/4"
8 "Spectrogram 1" 1 71483.968938432 72499.347815399 30.488 6686.992 "2022/2/5" "0:06:04.9689" "0:22:59.3478" 1015.3789 "Maneuver" "" "LTSA" "2022/2/4"
9 "Spectrogram 1" 1 76459.25465361 77724.732899262 60.976 6178.862 "2022/2/5" "1:28:59.2547" "1:50:05.7329" 1265.4782 "Maneuver" "" "LTSA" "2022/2/4"
1 "Spectrogram 1" 1 16257.242231483 22219.155278675 29.039 22941.041 "2022/2/5" "8:45:31.2422" "10:24:52.1553" 5961.913 "Maneuver" NA "" "2022/2/5"
2 "Spectrogram 1" 1 26936.63352641 30167.913030525 14.52 22999.12 "2022/2/5" "11:43:29.6335" "12:37:20.9130" 3231.2795 "Transit" NA "" "2022/2/5"
3 "Spectrogram 1" 1 30161.385088031 35240.962721118 25.409 1909.651 "2022/2/5" "12:37:14.3851" "14:01:53.9627" 5079.5776 "Transit" NA "" "2022/2/5"
4 "Spectrogram 1" 1 65210.850930305 70454.329184291 21.779 23579.906 "2022/2/5" "22:21:20.8509" "23:48:44.3292" 5243.4783 "Transit" NA "" "2022/2/5"
5 "Spectrogram 1" 1 4590.484454633 6030.708059174 20.325 11544.715 "2022/2/5" "5:31:04.4845" "5:55:04.7081" 1440.2236 "Transit" NA "LTSA" "2022/2/5"
1 "Spectrogram 1" 1 45061.484461077 48859.596272723 17.967 1310.398 "2022/2/6" "16:47:03.4845" "17:50:21.5963" 3798.1118 "Transit" NA NA "2022/2/6"
2 "Spectrogram 1" 1 75491.857128869 79186.999989583 17.967 24000 "2022/2/7" "1:14:12.8571" "2:15:47.0000" 3695.1429 "Transit" NA NA "2022/2/6"
1 "Spectrogram 1" 1 15851.888180021 18707.180112513 55.441 1171.735 "2022/2/7" "8:22:58.8882" "9:10:34.1801" 2855.2919 "Transit" NA NA "2022/2/7"
2 "Spectrogram 1" 1 37589.57142619 42385.062098137 55.441 2448.012 "2022/2/7" "14:25:16.5714" "15:45:11.0621" 4795.4907 "Transit" NA NA "2022/2/7"
3 "Spectrogram 1" 1 52101.900616731 55801.06830295 24.641 1330.595 "2022/2/7" "18:27:06.9006" "19:28:45.0683" 3699.1677 "Transit" NA NA "2022/2/7"
4 "Spectrogram 1" 1 75362.55899573 80980.459622878 55.441 2390.144 "2022/2/8" "0:54:46.5590" "2:28:23.4596" 5617.9006 "Transit" NA NA "2022/2/7"
1 "Spectrogram 1" 1 13322.086952808 18710.236016253 21.779 3937.728 "2022/2/8" "7:40:43.0870" "9:10:31.2360" 5388.1491 "Transit" NA "" "2022/2/8"
2 "Spectrogram 1" 1 19770.472049172 27649.440981354 52.271 3917.864 "2022/2/8" "9:28:11.4720" "11:39:28.4410" 7878.9689 "Transit" NA "" "2022/2/8"
3 "Spectrogram 1" 1 34206.173903533 39444.285698512 27.721 1848.049 "2022/2/8" "13:28:45.1739" "14:56:03.2857" 5238.1118 "Transit" NA "" "2022/2/8"
4 "Spectrogram 1" 1 44092.391286594 48802.913024275 17.424 22650.648 "2022/2/8" "16:13:30.3913" "17:32:01.9130" 4710.5217 "Transit" NA "" "2022/2/8"
5 "Spectrogram 1" 1 66994.658376915 72512.161481405 24.39 6829.617 "2022/2/8" "22:35:11.6584" "0:07:08.1615" 5517.5031 "Transit" NA "LTSA" "2022/2/8"
1 "Spectrogram 1" 1 67266.850916764 70934.670799042 18.15 4106.776 "2022/2/9" "22:39:34.8509" "23:40:41.6708" 3667.8199 "Transit" NA NA "2022/2/9"
6 "Spectrogram 1" 1 75529.416132932 81449.627321597 41.068 2238.193 "2022/2/10" "0:57:16.4161" "2:35:56.6273" 5920.2112 "Transit" NA NA "2022/2/9"
1 "Spectrogram 1" 1 3769.975139079 7540.099362435 30.491 24000 "2022/2/10" "5:01:11.9751" "6:04:02.0994" 3770.1242 "Transit" NA "" "2022/2/10"
2 "Spectrogram 1" 1 7554.186317327 11037.242227316 12.32 5993.71 "2022/2/10" "6:04:16.1863" "7:02:19.2422" 3483.0559 "Transit" NA "" "2022/2/10"
3 "Spectrogram 1" 1 17314.055889156 19665.124221273 24.641 2624.23 "2022/2/10" "8:46:56.0559" "9:26:07.1242" 2351.0683 "Transit" NA "" "2022/2/10"
4 "Spectrogram 1" 1 26495.608677989 29773.844717158 17.424 19932.571 "2022/2/10" "11:19:56.6087" "12:14:34.8447" 3278.236 "Transit" NA "" "2022/2/10"
5 "Spectrogram 1" 1 30773.55899573 34978.962723201 18.48 24000 "2022/2/10" "12:31:14.5590" "13:41:19.9627" 4205.4037 "Transit" NA "" "2022/2/10"
6 "Spectrogram 1" 1 42414.043467029 49853.409928119 24.641 5568.789 "2022/2/10" "15:45:15.0435" "17:49:12.4099" 7439.3665 "Transit" NA "" "2022/2/10"
7 "Spectrogram 1" 1 59475.484471299 62381.534143142 18.48 2248.46 "2022/2/10" "20:29:34.4845" "21:18:00.5341" 2906.0497 "Transit" NA "" "2022/2/10"
8 "Spectrogram 1" 1 63489.347819565 66861.496891343 13.068 7927.727 "2022/2/10" "21:36:28.3478" "22:32:39.4969" 3372.1491 "Transit" NA "" "2022/2/10"
9 "Spectrogram 1" 1 75467.962727368 82203.652157518 42.683 5777.58 "2022/2/11" "0:56:06.9627" "2:48:21.6522" 6735.6894 "Transit" NA "LTSA" "2022/2/10"
1 "Spectrogram 1" 1 43816.136630901 48288.74533389 41.068 4414.784 "2022/2/11" "16:08:28.1366" "17:23:00.7453" 4472.6087 "Transit" NA NA "2022/2/11"
2 "Spectrogram 1" 1 50878.031046985 55396.701856444 61.602 4168.378 "2022/2/11" "18:06:10.0310" "19:21:28.7019" 4518.6708 "Transit" NA NA "2022/2/11"
3 "Spectrogram 1" 1 57503.639749974 64233.739118659 58.079 5379.877 "2022/2/11" "19:56:35.6397" "21:48:45.7391" 6730.0994 "Transit" NA NA "2022/2/11"
4 "Spectrogram 1" 1 69155.472040839 71427.608686322 31.393 6258.292 "2022/2/11" "23:10:46.4720" "23:48:38.6087" 2272.1366 "Transit" NA NA "2022/2/11"
5 "Spectrogram 1" 1 72378.465827692 75941.795020316 15.4 21022.153 "2022/2/12" "0:04:29.4658" "1:03:53.7950" 3563.3292 "Transit" NA NA "2022/2/11"
6 "Spectrogram 1" 1 81964.012407544 85354.049676009 25.409 3028.747 "2022/2/12" "2:44:15.0124" "3:40:45.0497" 3390.0373 "Transit" NA NA "2022/2/11"
1 "Spectrogram 1" 1 13878.298124806 17263.304337953 25.667 5459.387 "2022/2/12" "7:49:23.2981" "8:45:48.3043" 3385.0062 "Transit" NA "" "2022/2/12"
2 "Spectrogram 1" 1 55416.63352641 58594.24844661 30.801 1273.101 "2022/2/12" "19:21:39.6335" "20:14:36.2484" 3177.6149 "Transit" NA "" "2022/2/12"
3 "Spectrogram 1" 1 59206.751551203 61074.614895303 17.967 2860.37 "2022/2/12" "20:24:49.7516" "20:55:57.6149" 1867.8633 "Transit" NA "" "2022/2/12"
4 "Spectrogram 1" 1 62456.198745704 67063.751551203 29.039 2320.329 "2022/2/12" "21:18:58.1987" "22:35:45.7516" 4607.5528 "Transit" NA "" "2022/2/12"
5 "Spectrogram 1" 1 52003.080735494 53987.552780499 18.293 1512.195 "2022/2/12" "18:24:45.0807" "18:57:50.5528" 1984.472 "Transit" NA "LTSA" "2022/2/12"
1 "Spectrogram 1" 1 9646.024831755 11748.447192417 18.15 871.179 "2022/2/13" "6:38:43.0248" "7:13:45.4472" 2102.4224 "Transit" NA NA "2022/2/13"
2 "Spectrogram 1" 1 57004.440977187 59802.043475362 14.52 24000 "2022/2/13" "19:47:59.4410" "20:34:37.0435" 2797.6025 "Transit" NA NA "2022/2/13"
1 "Spectrogram 1" 1 55178.062102303 57983.37886655 116.157 3862.226 "2022/2/14" "19:17:22.0621" "20:04:07.3789" 2805.3168 "Transit" NA NA "2022/2/14"
2 "Spectrogram 1" 1 85360.734174638 86393.777645833 29.039 3860.37 "2022/2/15" "3:40:24.7342" "3:57:37.7776" 1033.0435 "Transit" NA NA "2022/2/14"
1 "Spectrogram 1" 1 0 2083.75153662 29.039 1622.177 "2022/2/15" "3:57:36.0000" "4:32:19.7515" 2083.7515 "Transit" NA "" "2022/2/15"
2 "Spectrogram 1" 1 39690.44098552 41633.434774457 14.52 6156.33 "2022/2/15" "14:59:05.4410" "15:31:28.4348" 1942.9938 "Transit" NA "" "2022/2/15"
3 "Spectrogram 1" 1 43743.590051048 45838.633530577 41.068 1940.452 "2022/2/15" "16:06:37.5901" "16:41:32.6335" 2095.0435 "Transit" NA "" "2022/2/15"
4 "Spectrogram 1" 1 51768.236022503 54378.347821649 35.934 24000 "2022/2/15" "18:20:21.2360" "19:03:52.3478" 2610.1118 "Transit" NA "" "2022/2/15"
5 "Spectrogram 1" 1 62968.223600375 66151.540358372 32.669 3615.392 "2022/2/15" "21:27:01.2236" "22:20:04.5404" 3183.3168 "Transit" NA "" "2022/2/15"
