term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,TRMP202105:Su-JMP202201:F,0,0.2608695652173907,0.08818365155341712,0.43355547888136425,6.0962175073564495e-6
npz_dep:Weekday,TRMP202105:F-MMP202002:F,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Sa-MMP202002:F,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Su-MMP202002:F,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:F-SWCMP202201:F,0,0.26086956521738863,0.07197128686797502,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Sa-SWCMP202201:F,0,0.26086956521738863,0.07197128686797502,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Su-SWCMP202201:F,0,0.26086956521738863,0.07197128686797502,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,GMP202201:Sa-TRMP202105:F,0,-0.2608695652173878,-0.44493158135120614,-0.07680754908356943,4.286446208456862e-5
npz_dep:Weekday,JMP202201:Sa-TRMP202105:F,0,-0.2608695652173907,-0.43691743295524077,-0.08482169747954058,1.1276675014548765e-5
npz_dep:Weekday,MMP202002:Sa-TRMP202105:F,0,-0.26086956521739146,-0.41413182152897404,-0.10760730890580888,7.924881229026681e-8
npz_dep:Weekday,SWCMP202201:Sa-TRMP202105:F,0,-0.2608695652173886,-0.4497678435668022,-0.07197128686797497,8.857205738699303e-5
npz_dep:Weekday,GMP202201:Su-TRMP202105:F,0,-0.26086956521738675,-0.44493158135120514,-0.07680754908356838,4.286446208434658e-5
npz_dep:Weekday,JMP202201:Su-TRMP202105:F,0,-0.26086956521739074,-0.4369174329552409,-0.08482169747954063,1.1276675014548765e-5
npz_dep:Weekday,MMP202002:Su-TRMP202105:F,0,-0.2608695652173914,-0.41565422205569086,-0.10608490837909196,1.1776568153987199e-7
npz_dep:Weekday,SWCMP202201:Su-TRMP202105:F,0,-0.2608695652173886,-0.4497678435668022,-0.07197128686797497,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Sa-GMP202201:Sa,0,0.2608695652173878,0.07680754908356943,0.44493158135120614,4.286446208456862e-5
npz_dep:Weekday,TRMP202105:Su-GMP202201:Sa,0,0.2608695652173878,0.07680754908356943,0.44493158135120614,4.286446208456862e-5
npz_dep:Weekday,TRMP202105:Sa-JMP202201:Sa,0,0.2608695652173907,0.08482169747954058,0.43691743295524077,1.1276675014548765e-5
npz_dep:Weekday,TRMP202105:Su-JMP202201:Sa,0,0.2608695652173907,0.08482169747954058,0.43691743295524077,1.1276675014548765e-5
npz_dep:Weekday,TRMP202105:Sa-MMP202002:Sa,0,0.26086956521739146,0.10760730890580888,0.41413182152897404,7.924881229026681e-8
npz_dep:Weekday,TRMP202105:Su-MMP202002:Sa,0,0.26086956521739146,0.10760730890580888,0.41413182152897404,7.924881229026681e-8
npz_dep:Weekday,TRMP202105:Sa-SWCMP202201:Sa,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,TRMP202105:Su-SWCMP202201:Sa,0,0.2608695652173886,0.07197128686797497,0.4497678435668022,8.857205738699303e-5
npz_dep:Weekday,GMP202201:Su-TRMP202105:Sa,0,-0.26086956521738675,-0.44493158135120514,-0.07680754908356838,4.286446208434658e-5
npz_dep:Weekday,JMP202201:Su-TRMP202105:Sa,0,-0.26086956521739074,-0.4369174329552409,-0.08482169747954063,1.1276675014548765e-5
